spider_dt,auctionEnd_d,name,category,condition,price,est_price,bids,views,state,photoUrl,link
12.01.2022 00:30:19,23-12-2021, 1 grosz,Polska,I,185,150,6,121,zakończona,https://eauctions/211223/details/174781/Polska-1-grosz-1938,https://wcn.pl/eauctions/211223/details/174781/Polska-1-grosz-1938
12.01.2022 00:30:19,14-10-2021, zestaw: 10 x szeląg,Ryga- miasto,II/III,125,100,6,120,zakończona,https://eauctions/211014/details/170214/Ryga--miasto-zestaw-10-x-szelag,https://wcn.pl/eauctions/211014/details/170214/Ryga--miasto-zestaw-10-x-szelag
12.01.2022 00:30:19,09-12-2021, 5 groszy,Polska,I,30,50,1,76,zakończona,https://eauctions/211209/details/173801/Polska-5-groszy-1938,https://wcn.pl/eauctions/211209/details/173801/Polska-5-groszy-1938
12.01.2022 00:30:19,06-01-2022, 2 franki,Francja,I/I-,50,40,4,50,zakończona,https://eauctions/220106/details/175681/Francja-2-franki-1915,https://wcn.pl/eauctions/220106/details/175681/Francja-2-franki-1915
12.01.2022 00:30:19,04-11-2021, 5.000 rubli,Rosja,I-,105,30,5,138,zakończona,https://eauctions/211104/details/171390/Rosja-5000-rubli-1919,https://wcn.pl/eauctions/211104/details/171390/Rosja-5000-rubli-1919
12.01.2022 00:30:19,18-11-2021, 250 rubli,Rosja,I-,44,40,6,73,zakończona,https://eauctions/211118/details/172328/Rosja-250-rubli-1917,https://wcn.pl/eauctions/211118/details/172328/Rosja-250-rubli-1917
12.01.2022 00:30:19,16-12-2021, 500 złotych,Polska,I,8200,9000,6,412,zakończona,https://eauctions/211216/details/174229/Polska-500-zlotych-1976,https://wcn.pl/eauctions/211216/details/174229/Polska-500-zlotych-1976
12.01.2022 00:30:19,02-12-2021, zestaw: 2 x 0.10,Litwa,I/I-,18,25,2,24,zakończona,https://eauctions/211202/details/173204/Litwa-zestaw-2-x-010-020-050-talonas-1991,https://wcn.pl/eauctions/211202/details/173204/Litwa-zestaw-2-x-010-020-050-talonas-1991
12.01.2022 00:30:20,30-12-2021, trojak,Polska,III,130,100,10,154,zakończona,https://eauctions/211230/details/175201/Polska-trojak-1599,https://wcn.pl/eauctions/211230/details/175201/Polska-trojak-1599
12.01.2022 00:30:20,25-11-2021, 10 złotych,Polska,II-/III+,580,300,14,243,zakończona,https://eauctions/211125/details/172807/Polska-10-zlotych-1934-S,https://wcn.pl/eauctions/211125/details/172807/Polska-10-zlotych-1934-S
12.01.2022 00:30:20,30-09-2021, dwuzłotówka (8 groszy),Polska,III,820,600,9,286,zakończona,https://eauctions/210930/details/169475/Polska-dwuzlotowka-8-groszy-1766-FS,https://wcn.pl/eauctions/210930/details/169475/Polska-dwuzlotowka-8-groszy-1766-FS
12.01.2022 00:30:20,09-09-2021, follis,Cesarstwo Rzymskie,III+,38,60,2,47,zakończona,https://eauctions/210909/details/168206/Cesarstwo-Rzymskie-follis-327329,https://wcn.pl/eauctions/210909/details/168206/Cesarstwo-Rzymskie-follis-327329
12.01.2022 00:30:20,21-10-2021, denar,Polska,IV,230,100,5,271,zakończona,https://eauctions/211021/details/170479/Polska-denar-po-1320-roku,https://wcn.pl/eauctions/211021/details/170479/Polska-denar-po-1320-roku
12.01.2022 00:30:20,11-11-2021, 10 złotych,Polska,I,100,40,6,137,zakończona,https://eauctions/211111/details/171908/Polska-10-zlotych-1959,https://wcn.pl/eauctions/211111/details/171908/Polska-10-zlotych-1959
12.01.2022 00:30:20,16-09-2021, zestaw: 2 x grosz,Prusy Książęce (1525–1657),III/IV,95,150,2,48,zakończona,https://eauctions/210916/details/168715/Prusy-Ksiazece-15251657-zestaw-2-x-grosz-1540-i-1541,https://wcn.pl/eauctions/210916/details/168715/Prusy-Ksiazece-15251657-zestaw-2-x-grosz-1540-i-1541
12.01.2022 00:30:20,23-09-2021, półgrosz litewski,Polska,II+,125,100,11,203,zakończona,https://eauctions/210923/details/169049/Polska-polgrosz-litewski-1548,https://wcn.pl/eauctions/210923/details/169049/Polska-polgrosz-litewski-1548
12.01.2022 00:30:20,07-10-2021, grosz (3 szelągi),Polska,III+,220,100,10,254,zakończona,https://eauctions/211007/details/169883/Polska-grosz-3-szelagi-1754,https://wcn.pl/eauctions/211007/details/169883/Polska-grosz-3-szelagi-1754
12.01.2022 00:30:20,23-12-2021, 50 groszy,Polska,I-/II+,165,80,11,178,zakończona,https://eauctions/211223/details/174782/Polska-50-groszy-1938,https://wcn.pl/eauctions/211223/details/174782/Polska-50-groszy-1938
12.01.2022 00:30:20,14-10-2021, grosz,Prusy Książęce (1525–1657),III/III-,820,400,8,174,zakończona,https://eauctions/211014/details/170215/Prusy-Ksiazece-15251657-grosz-1594,https://wcn.pl/eauctions/211014/details/170215/Prusy-Ksiazece-15251657-grosz-1594
12.01.2022 00:30:20,09-12-2021, 5 groszy,Polska,II/II+,18,30,1,24,zakończona,https://eauctions/211209/details/173802/Polska-5-groszy-1938,https://wcn.pl/eauctions/211209/details/173802/Polska-5-groszy-1938
12.01.2022 00:30:20,06-01-2022, 2 franki,Francja,I/I-,46,40,3,52,zakończona,https://eauctions/220106/details/175682/Francja-2-franki-1919,https://wcn.pl/eauctions/220106/details/175682/Francja-2-franki-1919
12.01.2022 00:30:20,04-11-2021, 5 rubli,Rosja,III-,26,40,2,40,zakończona,https://eauctions/211104/details/171391/Rosja-5-rubli-1938,https://wcn.pl/eauctions/211104/details/171391/Rosja-5-rubli-1938
12.01.2022 00:30:20,18-11-2021, 5.000 rubli,Rosja,I-,100,30,8,136,zakończona,https://eauctions/211118/details/172329/Rosja-5000-rubli-1919,https://wcn.pl/eauctions/211118/details/172329/Rosja-5000-rubli-1919
12.01.2022 00:30:20,16-12-2021, tetradrachma,Grecja i posthellenistyczne,III,2300,2000,10,405,zakończona,https://eauctions/211216/details/174230/Grecja-i-posthellenistyczne-tetradrachma-ok-454-404-pne,https://wcn.pl/eauctions/211216/details/174230/Grecja-i-posthellenistyczne-tetradrachma-ok-454-404-pne
12.01.2022 00:30:20,02-12-2021, zestaw 6 banknotów,Litwa,I,115,50,9,62,zakończona,https://eauctions/211202/details/173205/Litwa-zestaw-6-banknotow-1992,https://wcn.pl/eauctions/211202/details/173205/Litwa-zestaw-6-banknotow-1992
12.01.2022 00:30:20,30-12-2021, trojak,Polska,III+,210,120,6,124,zakończona,https://eauctions/211230/details/175202/Polska-trojak-1595,https://wcn.pl/eauctions/211230/details/175202/Polska-trojak-1595
12.01.2022 00:30:20,25-11-2021, 10 złotych,Polska,II/II+,300,120,14,159,zakończona,https://eauctions/211125/details/172808/Polska-10-zlotych-1935,https://wcn.pl/eauctions/211125/details/172808/Polska-10-zlotych-1935
12.01.2022 00:30:20,30-09-2021, dwuzłotówka (8 groszy),Polska,III,2000,800,10,366,zakończona,https://eauctions/210930/details/169476/Polska-dwuzlotowka-8-groszy-1782-EB,https://wcn.pl/eauctions/210930/details/169476/Polska-dwuzlotowka-8-groszy-1782-EB
12.01.2022 00:30:20,09-09-2021, follis,Cesarstwo Rzymskie,III,40,50,2,52,zakończona,https://eauctions/210909/details/168207/Cesarstwo-Rzymskie-follis-322-325,https://wcn.pl/eauctions/210909/details/168207/Cesarstwo-Rzymskie-follis-322-325
12.01.2022 00:30:20,21-10-2021, denar krzyżowy,Polska,III,160,100,7,249,zakończona,https://eauctions/211021/details/170480/Polska-denar-krzyzowy-XXI-w,https://wcn.pl/eauctions/211021/details/170480/Polska-denar-krzyzowy-XXI-w
12.01.2022 00:30:20,11-11-2021, 10 złotych,Polska,I,240,40,12,189,zakończona,https://eauctions/211111/details/171909/Polska-10-zlotych-1960,https://wcn.pl/eauctions/211111/details/171909/Polska-10-zlotych-1960
12.01.2022 00:30:20,16-09-2021, zestaw: grosz 1615 i 2 x półtorak 1624,Prusy Książęce (1525–1657),III,140,60,5,145,zakończona,https://eauctions/210916/details/168716/Prusy-Ksiazece-15251657-zestaw-grosz-1615-i-2-x-poltorak-1624,https://wcn.pl/eauctions/210916/details/168716/Prusy-Ksiazece-15251657-zestaw-grosz-1615-i-2-x-poltorak-1624
12.01.2022 00:30:20,23-09-2021, półgrosz,Polska,II-/III+,80,70,8,175,zakończona,https://eauctions/210923/details/169050/Polska-polgrosz-1548,https://wcn.pl/eauctions/210923/details/169050/Polska-polgrosz-1548
12.01.2022 00:30:20,23-12-2021, 1 grosz,Polska,I,42,40,6,71,zakończona,https://eauctions/211223/details/174783/Polska-1-grosz-1939,https://wcn.pl/eauctions/211223/details/174783/Polska-1-grosz-1939
12.01.2022 00:30:20,14-10-2021, grosz,Prusy Książęce (1525–1657),III+,900,500,9,212,zakończona,https://eauctions/211014/details/170216/Prusy-Ksiazece-15251657-grosz-1595,https://wcn.pl/eauctions/211014/details/170216/Prusy-Ksiazece-15251657-grosz-1595
12.01.2022 00:30:20,09-12-2021, 2 grosze,Polska,II-,40,60,2,45,zakończona,https://eauctions/211209/details/173803/Polska-2-grosze-1932,https://wcn.pl/eauctions/211209/details/173803/Polska-2-grosze-1932
12.01.2022 00:30:20,06-01-2022, zestaw 2 monet,Francja,I-,70,60,4,59,zakończona,https://eauctions/220106/details/175683/Francja-zestaw-2-monet,https://wcn.pl/eauctions/220106/details/175683/Francja-zestaw-2-monet
12.01.2022 00:30:20,04-11-2021, zestaw 7 bonów,Rosja,I/I-,60,100,1,74,zakończona,https://eauctions/211104/details/171392/Rosja-zestaw-7-bonow,https://wcn.pl/eauctions/211104/details/171392/Rosja-zestaw-7-bonow
12.01.2022 00:30:20,18-11-2021, 100 rubli,Rosja,I-,105,40,6,76,zakończona,https://eauctions/211118/details/172330/Rosja-100-rubli-1920,https://wcn.pl/eauctions/211118/details/172330/Rosja-100-rubli-1920
12.01.2022 00:30:20,16-12-2021, brąz,Grecja i posthellenistyczne,III,300,200,9,257,zakończona,https://eauctions/211216/details/174231/Grecja-i-posthellenistyczne-braz-275215-pne,https://wcn.pl/eauctions/211216/details/174231/Grecja-i-posthellenistyczne-braz-275215-pne
12.01.2022 00:30:20,02-12-2021, zestaw: 200 i 500 talonas,Litwa,I,42,15,7,61,zakończona,https://eauctions/211202/details/173206/Litwa-zestaw-200-i-500-talonas-1993,https://wcn.pl/eauctions/211202/details/173206/Litwa-zestaw-200-i-500-talonas-1993
12.01.2022 00:30:20,30-12-2021, trojak,Polska,III/III+,130,100,6,163,zakończona,https://eauctions/211230/details/175203/Polska-trojak-1597,https://wcn.pl/eauctions/211230/details/175203/Polska-trojak-1597
12.01.2022 00:30:20,25-11-2021, 10 złotych,Polska,II/II+,160,120,9,144,zakończona,https://eauctions/211125/details/172809/Polska-10-zlotych-1935,https://wcn.pl/eauctions/211125/details/172809/Polska-10-zlotych-1935
12.01.2022 00:30:20,09-09-2021, follis,Cesarstwo Rzymskie,II-/III+,240,150,10,150,zakończona,https://eauctions/210909/details/168208/Cesarstwo-Rzymskie-follis-310-313,https://wcn.pl/eauctions/210909/details/168208/Cesarstwo-Rzymskie-follis-310-313
12.01.2022 00:30:20,21-10-2021, denar,Polska,III+,1400,1000,8,522,zakończona,https://eauctions/211021/details/170481/Polska-denar-11571166,https://wcn.pl/eauctions/211021/details/170481/Polska-denar-11571166
12.01.2022 00:30:20,11-11-2021, zestaw: 2 x 10 złotych,Polska,I/I-,65,50,7,90,zakończona,https://eauctions/211111/details/171910/Polska-zestaw-2-x-10-zlotych-1964,https://wcn.pl/eauctions/211111/details/171910/Polska-zestaw-2-x-10-zlotych-1964
12.01.2022 00:30:20,23-09-2021, półgrosz,Polska,II,125,80,12,191,zakończona,https://eauctions/210923/details/169051/Polska-polgrosz-1549,https://wcn.pl/eauctions/210923/details/169051/Polska-polgrosz-1549
12.01.2022 00:30:20,23-12-2021, 5 guldenów,Polska,III,920,1000,10,199,zakończona,https://eauctions/211223/details/174784/Polska-5-guldenow-1923,https://wcn.pl/eauctions/211223/details/174784/Polska-5-guldenow-1923
12.01.2022 00:30:20,14-10-2021, zestaw: 5 x półtorak,Prusy Książęce (1525–1657),III/III-,155,80,6,132,zakończona,https://eauctions/211014/details/170217/Prusy-Ksiazece-15251657-zestaw-5-x-poltorak,https://wcn.pl/eauctions/211014/details/170217/Prusy-Ksiazece-15251657-zestaw-5-x-poltorak
12.01.2022 00:30:20,09-12-2021, 2 grosze,Polska,I-,24,40,1,31,zakończona,https://eauctions/211209/details/173804/Polska-2-grosze-1938,https://wcn.pl/eauctions/211209/details/173804/Polska-2-grosze-1938
12.01.2022 00:30:20,06-01-2022, 20 franków,Francja,II/II+,80,60,5,112,zakończona,https://eauctions/220106/details/175684/Francja-20-frankow-1933,https://wcn.pl/eauctions/220106/details/175684/Francja-20-frankow-1933
12.01.2022 00:30:20,04-11-2021, 20 dolarów,Wyspy Salomona,I,36,60,1,36,zakończona,https://eauctions/211104/details/171393/Wyspy-Salomona-20-dolarow-2006,https://wcn.pl/eauctions/211104/details/171393/Wyspy-Salomona-20-dolarow-2006
12.01.2022 00:30:20,18-11-2021, zestaw: 10 rubli i 100 rubli,Rosja,II-/IV,100,80,3,42,zakończona,https://eauctions/211118/details/172331/Rosja-zestaw-10-rubli-i-100-rubli-1922,https://wcn.pl/eauctions/211118/details/172331/Rosja-zestaw-10-rubli-i-100-rubli-1922
12.01.2022 00:30:20,16-12-2021, kwinar,Republika Rzymska,III,300,400,5,141,zakończona,https://eauctions/211216/details/171417/Republika-Rzymska-kwinar-89-pne,https://wcn.pl/eauctions/211216/details/171417/Republika-Rzymska-kwinar-89-pne
12.01.2022 00:30:20,02-12-2021, 1 litas,Litwa,I,24,10,8,59,zakończona,https://eauctions/211202/details/173207/Litwa-1-litas-1994,https://wcn.pl/eauctions/211202/details/173207/Litwa-1-litas-1994
12.01.2022 00:30:21,30-12-2021, trojak,Polska,III,135,120,7,124,zakończona,https://eauctions/211230/details/175204/Polska-trojak-1593,https://wcn.pl/eauctions/211230/details/175204/Polska-trojak-1593
12.01.2022 00:30:21,25-11-2021, 10 złotych,Polska,II,115,100,6,101,zakończona,https://eauctions/211125/details/172810/Polska-10-zlotych-1936,https://wcn.pl/eauctions/211125/details/172810/Polska-10-zlotych-1936
12.01.2022 00:30:21,09-09-2021, follis,Cesarstwo Rzymskie,III/III+,60,80,3,57,zakończona,https://eauctions/210909/details/168209/Cesarstwo-Rzymskie-follis-321-324,https://wcn.pl/eauctions/210909/details/168209/Cesarstwo-Rzymskie-follis-321-324
12.01.2022 00:30:21,21-10-2021, denar,Polska,III+,1250,750,5,375,zakończona,https://eauctions/211021/details/170482/Polska-denar-12361248,https://wcn.pl/eauctions/211021/details/170482/Polska-denar-12361248
12.01.2022 00:30:21,11-11-2021, 10 złotych,Polska,I,50,80,2,90,zakończona,https://eauctions/211111/details/169903/Polska-10-zlotych-1964,https://wcn.pl/eauctions/211111/details/169903/Polska-10-zlotych-1964
12.01.2022 00:30:21,23-12-2021, 1/2 guldena,Polska,III+,165,120,8,91,zakończona,https://eauctions/211223/details/174785/Polska-12-guldena-1923,https://wcn.pl/eauctions/211223/details/174785/Polska-12-guldena-1923
12.01.2022 00:30:21,14-10-2021, 3 krajcary,Śląsk,III+,250,100,9,181,zakończona,https://eauctions/211014/details/170218/Slask-3-krajcary-1660-EW,https://wcn.pl/eauctions/211014/details/170218/Slask-3-krajcary-1660-EW
12.01.2022 00:30:21,09-12-2021, 1 grosz,Polska,II-,36,40,2,51,zakończona,https://eauctions/211209/details/173805/Polska-1-grosz-1923,https://wcn.pl/eauctions/211209/details/173805/Polska-1-grosz-1923
12.01.2022 00:30:21,06-01-2022, 20 franków,Francja,II+/I-,130,70,6,90,zakończona,https://eauctions/220106/details/175685/Francja-20-frankow-1934,https://wcn.pl/eauctions/220106/details/175685/Francja-20-frankow-1934
12.01.2022 00:30:21,04-11-2021, 1 funt,Wielka Brytania,I,24,25,4,58,zakończona,https://eauctions/211104/details/171394/Wielka-Brytania-1-funt-1948,https://wcn.pl/eauctions/211104/details/171394/Wielka-Brytania-1-funt-1948
12.01.2022 00:30:21,18-11-2021, zestaw 2 banknotów,Rosja,III/IV,42,30,4,35,zakończona,https://eauctions/211118/details/172332/Rosja-zestaw-2-banknotow-1937-i-1938,https://wcn.pl/eauctions/211118/details/172332/Rosja-zestaw-2-banknotow-1937-i-1938
12.01.2022 00:30:21,16-12-2021, denar,Republika Rzymska,III-,195,300,4,96,zakończona,https://eauctions/211216/details/171425/Republika-Rzymska-denar-55-pne,https://wcn.pl/eauctions/211216/details/171425/Republika-Rzymska-denar-55-pne
12.01.2022 00:30:21,02-12-2021, zestaw 4 banknotów,Mołdawia,I,26,30,3,48,zakończona,https://eauctions/211202/details/173208/Moldawia-zestaw-4-banknotow,https://wcn.pl/eauctions/211202/details/173208/Moldawia-zestaw-4-banknotow
12.01.2022 00:30:21,30-12-2021, trojak,Polska,III,320,150,8,163,zakończona,https://eauctions/211230/details/175205/Polska-trojak-1598,https://wcn.pl/eauctions/211230/details/175205/Polska-trojak-1598
12.01.2022 00:30:21,25-11-2021, 10 złotych,Polska,II,120,100,7,85,zakończona,https://eauctions/211125/details/172811/Polska-10-zlotych-1936,https://wcn.pl/eauctions/211125/details/172811/Polska-10-zlotych-1936
12.01.2022 00:30:21,09-09-2021, follis,Cesarstwo Rzymskie,II-,36,60,1,89,zakończona,https://eauctions/210909/details/168210/Cesarstwo-Rzymskie-follis-325-326,https://wcn.pl/eauctions/210909/details/168210/Cesarstwo-Rzymskie-follis-325-326
12.01.2022 00:30:21,21-10-2021, denar,Polska,III+,740,150,8,301,zakończona,https://eauctions/211021/details/170483/Polska-denar-13701382,https://wcn.pl/eauctions/211021/details/170483/Polska-denar-13701382
12.01.2022 00:30:21,11-11-2021, 10 złotych,Polska,I,42,40,6,93,zakończona,https://eauctions/211111/details/171911/Polska-10-zlotych-1965,https://wcn.pl/eauctions/211111/details/171911/Polska-10-zlotych-1965
12.01.2022 00:30:21,23-12-2021, 5 fenigów,Polska,I-,310,100,5,146,zakończona,https://eauctions/211223/details/174786/Polska-5-fenigow-1932,https://wcn.pl/eauctions/211223/details/174786/Polska-5-fenigow-1932
12.01.2022 00:30:21,14-10-2021, 3 krajcary,Śląsk,II/II-,370,120,11,201,zakończona,https://eauctions/211014/details/170219/Slask-3-krajcary-1669-CB,https://wcn.pl/eauctions/211014/details/170219/Slask-3-krajcary-1669-CB
12.01.2022 00:30:21,09-12-2021, 1 grosz,Polska,II/II+,80,80,3,40,zakończona,https://eauctions/211209/details/173806/Polska-1-grosz-1927,https://wcn.pl/eauctions/211209/details/173806/Polska-1-grosz-1927
12.01.2022 00:30:21,06-01-2022, 20 franków,Francja,II,65,60,3,89,zakończona,https://eauctions/220106/details/175686/Francja-20-frankow-1938,https://wcn.pl/eauctions/220106/details/175686/Francja-20-frankow-1938
12.01.2022 00:30:21,04-11-2021, 10 dolarów,Stany Zjednoczone Ameryki (USA),II,5200,5000,10,360,zakończona,https://eauctions/211104/details/171395/Stany-Zjednoczone-Ameryki-USA-10-dolarow-1842,https://wcn.pl/eauctions/211104/details/171395/Stany-Zjednoczone-Ameryki-USA-10-dolarow-1842
12.01.2022 00:30:21,18-11-2021, 100 rubli,Rosja,IV,60,30,7,96,zakończona,https://eauctions/211118/details/172333/Rosja-100-rubli-1910-19101914,https://wcn.pl/eauctions/211118/details/172333/Rosja-100-rubli-1910-19101914
12.01.2022 00:30:21,16-12-2021, denar,Republika Rzymska,III-,420,400,5,206,zakończona,https://eauctions/211216/details/171427/Republika-Rzymska-denar-47-pne,https://wcn.pl/eauctions/211216/details/171427/Republika-Rzymska-denar-47-pne
12.01.2022 00:30:21,02-12-2021, 100 escudos,Mozambik,I,16,15,4,49,zakończona,https://eauctions/211202/details/173209/Mozambik-100-escudos-27031961-1976,https://wcn.pl/eauctions/211202/details/173209/Mozambik-100-escudos-27031961-1976
12.01.2022 00:30:21,30-12-2021, trojak,Polska,III,85,100,6,126,zakończona,https://eauctions/211230/details/175206/Polska-trojak-1599,https://wcn.pl/eauctions/211230/details/175206/Polska-trojak-1599
12.01.2022 00:30:21,25-11-2021, 10 złotych,Polska,III+/II-,105,100,6,64,zakończona,https://eauctions/211125/details/172812/Polska-10-zlotych-1936,https://wcn.pl/eauctions/211125/details/172812/Polska-10-zlotych-1936
12.01.2022 00:30:21,09-09-2021, follis,Cesarstwo Rzymskie,III/III+,65,50,4,84,zakończona,https://eauctions/210909/details/168211/Cesarstwo-Rzymskie-follis-367-375,https://wcn.pl/eauctions/210909/details/168211/Cesarstwo-Rzymskie-follis-367-375
12.01.2022 00:30:21,21-10-2021, kwartnik ruski,Polska,III-,260,150,5,311,zakończona,https://eauctions/211021/details/170484/Polska-kwartnik-ruski-bez-daty-13791382,https://wcn.pl/eauctions/211021/details/170484/Polska-kwartnik-ruski-bez-daty-13791382
